# Time (month),FSNS (W/m2),FSDSC (W/m2),FLDS (W/m2),FLNTC (W/m2),FLNT (W/m2),FLUT (W/m2),FSNTOA (W/m2),FSNT (W/m2),TS (K),SOLIN (W/m2),FLNS (W/m2),FSNTC (W/m2),FSDS (W/m2),FSNSC (W/m2),FLUTC (W/m2)
5.470000000000000000e+02,1.543995680167547278e+02,2.378302111246358663e+02,3.494238283819760795e+02,2.634190675554605718e+02,2.386826583982864634e+02,2.399814590611127301e+02,2.342722848973113230e+02,2.308654838124499804e+02,2.890977062737300685e+02,3.345752306768507651e+02,5.362388569683828621e+01,2.849214727740902049e+02,1.731107316004521408e+02,2.132220891262914506e+02,2.647178682890028085e+02
5.480000000000000000e+02,1.620355877439498329e+02,2.452457513862833309e+02,3.440506127147989446e+02,2.627888782722363885e+02,2.396672038227559085e+02,2.409758152447865314e+02,2.406965329221754928e+02,2.372239599339946778e+02,2.884725739422441961e+02,3.402668183692346702e+02,5.549028828234627753e+01,2.894665256095055952e+02,1.825663757342526594e+02,2.193498770312028796e+02,2.640974896770370037e+02
5.490000000000000000e+02,1.664057945798744242e+02,2.525901710220939549e+02,3.381912697772552292e+02,2.598284205889631266e+02,2.366334181877912215e+02,2.379651797987020814e+02,2.442601617946130546e+02,2.407497782786093126e+02,2.873996604108326665e+02,3.461481609428505521e+02,5.608806392537171348e+01,2.914717150581749365e+02,1.913537330333766704e+02,2.223378025501941408e+02,2.611601823470903128e+02
5.500000000000000000e+02,1.661374886671367506e+02,2.577193241414390741e+02,3.340799505825249298e+02,2.578842907226640477e+02,2.337649939146022007e+02,2.351206040835780868e+02,2.439509994411254752e+02,2.404297533723792526e+02,2.863947217628572730e+02,3.505524512444648622e+02,5.511007375417892717e+01,2.918103621190600165e+02,1.954791209340831983e+02,2.229276958256844239e+02,2.592399006254880760e+02
5.510000000000000000e+02,1.663094682789214005e+02,2.588255763458590764e+02,3.305907473340137130e+02,2.564494231586602382e+02,2.328470149489255618e+02,2.342166310597184520e+02,2.444589783476451430e+02,2.409399459257708429e+02,2.854051356168025109e+02,3.521020633773682107e+02,5.440223525345671618e+01,2.927802924660179542e+02,1.960869683481778623e+02,2.235597310379536395e+02,2.578190391624587505e+02
5.520000000000000000e+02,1.672993994217946181e+02,2.569685529497774041e+02,3.300540479984948092e+02,2.566564160578673182e+02,2.337131651792448395e+02,2.350799859552352586e+02,2.451892008522827098e+02,2.416668300087279135e+02,2.851784599088324512e+02,3.502502630993002981e+02,5.458839629580945285e+01,2.938813185825433720e+02,1.941288965325995832e+02,2.249332502358842589e+02,2.580232369652211446e+02
5.530000000000000000e+02,1.654435686650256230e+02,2.529244609482331043e+02,3.333844157692142289e+02,2.572495706841910419e+02,2.334609545731060791e+02,2.348133704512776490e+02,2.428657321408777818e+02,2.393611727773950406e+02,2.858002080573751869e+02,3.458487839421814556e+02,5.383493431365005222e+01,2.919012475542467087e+02,1.897431697871932670e+02,2.232788825648964632e+02,2.586019864057340669e+02
5.540000000000000000e+02,1.638311124380612682e+02,2.478657846866289276e+02,3.351118968619220482e+02,2.581781594981964076e+02,2.340104817912942679e+02,2.353304541080677836e+02,2.403656189461258919e+02,2.369143603299649499e+02,2.864283094236130296e+02,3.401270852817171999e+02,5.541506868620665216e+01,2.863589656877558127e+02,1.882897071690719031e+02,2.180795487484571140e+02,2.594981317473984745e+02
5.550000000000000000e+02,1.596081352935702853e+02,2.428239955367860148e+02,3.392333131616471746e+02,2.596552596670405251e+02,2.346036656548776023e+02,2.359037091006586309e+02,2.357521305054146978e+02,2.323754706280953144e+02,2.874726908520107713e+02,3.344575944681887449e+02,5.593136924570867308e+01,2.793659033275844195e+02,1.856989204456801872e+02,2.110963560279472233e+02,2.609553031781212553e+02
5.560000000000000000e+02,1.550367366713666968e+02,2.390719596685653983e+02,3.440097355181207490e+02,2.608028154777372833e+02,2.345314163690839848e+02,2.358197237743191010e+02,2.312490777553903172e+02,2.279454320954258151e+02,2.884385875517499471e+02,3.304511018451315181e+02,5.542618156463939982e+01,2.747747046298721898e+02,1.819891323659067552e+02,2.061470658413647925e+02,2.620911228594359841e+02
5.570000000000000000e+02,1.527319994238714855e+02,2.358551231469249672e+02,3.474274311207697110e+02,2.622685558648166761e+02,2.361392947660977200e+02,2.374235482255041916e+02,2.304357684899131300e+02,2.271579036691745728e+02,2.890490574791063523e+02,3.290112799040467735e+02,5.536691756524045616e+01,2.753684937972042235e+02,1.773639943589227528e+02,2.053316469690504960e+02,2.635528091306690044e+02
5.580000000000000000e+02,1.529379983792855739e+02,2.350242229513528969e+02,3.505753541001043345e+02,2.635060935975902225e+02,2.379002525746066681e+02,2.391907222336532186e+02,2.318988029879992041e+02,2.285737515601952339e+02,2.893993804259783929e+02,3.304680509141599600e+02,5.425740917033952115e+01,2.797699254558103235e+02,1.734648378359571836e+02,2.085986148067108843e+02,2.647965631313775248e+02
5.590000000000000000e+02,1.557209060959218334e+02,2.387492421249425831e+02,3.499622880254237316e+02,2.638191521313914905e+02,2.392129854696100892e+02,2.405191434206393239e+02,2.348687020176842566e+02,2.314607401083151785e+02,2.891823285320940613e+02,3.345752306768507651e+02,5.344562771784205069e+01,2.851248760819180461e+02,1.743490319489033027e+02,2.141008919677290407e+02,2.651253103210798940e+02
5.600000000000000000e+02,1.607957742768556670e+02,2.448309300379164029e+02,3.456774801837607356e+02,2.623214670665564086e+02,2.383857016278031438e+02,2.397033800218529223e+02,2.397802093466789302e+02,2.363060821575121224e+02,2.885508861809493055e+02,3.402668183692346702e+02,5.447757483349973029e+01,2.894520017375706402e+02,1.810686673651650267e+02,2.190074262705661283e+02,2.636391455445334486e+02
5.610000000000000000e+02,1.637721232263788522e+02,2.520639764910259544e+02,3.387021510584383464e+02,2.597088003569471653e+02,2.361025450497504892e+02,2.374321121760136180e+02,2.422111047002210853e+02,2.386993208765888141e+02,2.873383858864891067e+02,3.461481609428505521e+02,5.523242484920235285e+01,2.912801421463501015e+02,1.885423207978067239e+02,2.217878096760244659e+02,2.610383676663211645e+02
5.620000000000000000e+02,1.647249337962773552e+02,2.576468992970454792e+02,3.333882433858425998e+02,2.574729627127042590e+02,2.338839686533802649e+02,2.352368889095214399e+02,2.427296653241507443e+02,2.392073438166152926e+02,2.860408818751402578e+02,3.505524512444648622e+02,5.440091215631772315e+01,2.917185978576530943e+02,1.938676082027913594e+02,2.228400868508820452e+02,2.588258829594788608e+02
5.630000000000000000e+02,1.641841121539464723e+02,2.587155985984086897e+02,3.309682876601817156e+02,2.563858030744493703e+02,2.327376879942203232e+02,2.341116375017664097e+02,2.426440419197706149e+02,2.391227266278862942e+02,2.853572698816991533e+02,3.521020633773682107e+02,5.354583258335114238e+01,2.929149190450198148e+02,1.934125459775149238e+02,2.236767420410493798e+02,2.577597526708862006e+02
5.640000000000000000e+02,1.647988464916128635e+02,2.564667243116782060e+02,3.298896446916879199e+02,2.560440902331686175e+02,2.327793160728157034e+02,2.341508507840769369e+02,2.431059658853378096e+02,2.395826216602988552e+02,2.850765879893749570e+02,3.502502630993002981e+02,5.366888732342211910e+01,2.942443175706910665e+02,1.908852451718424561e+02,2.251075488523289039e+02,2.574156249847416689e+02
5.650000000000000000e+02,1.650896063792226016e+02,2.520026378515747183e+02,3.305061030546560801e+02,2.567465155191520125e+02,2.337048973703604133e+02,2.350481676434876022e+02,2.427568701221241838e+02,2.392529459160251690e+02,2.853667196440059115e+02,3.458487839421814556e+02,5.484770145321353851e+01,2.919141163418457268e+02,1.888894349898591258e+02,2.231550044677902633e+02,2.580897858454004563e+02
5.660000000000000000e+02,1.642180942950770657e+02,2.475268981235005867e+02,3.332180811213565903e+02,2.578460002705883198e+02,2.346366636609988916e+02,2.359586617296651241e+02,2.408036294325603137e+02,2.373529132604719223e+02,2.862400201357829701e+02,3.401270852817171999e+02,5.622623361188735203e+01,2.867268787121371929e+02,1.880537508985714510e+02,2.185681993894390303e+02,2.591679983093525266e+02
5.670000000000000000e+02,1.593136231856232996e+02,2.429575024440742936e+02,3.370357350899163862e+02,2.587309653325785916e+02,2.331850277206884243e+02,2.344842001559897255e+02,2.353173047940229310e+02,2.319407818473733869e+02,2.871166448762102164e+02,3.344575944681887449e+02,5.637816659796463625e+01,2.794026181296453615e+02,1.852725896879723848e+02,2.113454409889739622e+02,2.600301379662628847e+02
5.680000000000000000e+02,1.557202254180616308e+02,2.398109855959829986e+02,3.407263146007196610e+02,2.604888272792280759e+02,2.350895727450377706e+02,2.363769587037129156e+02,2.315707070942193582e+02,2.282678287799261057e+02,2.881254035432784235e+02,3.304511018451315181e+02,5.713181153306484106e+01,2.743994244871620367e+02,1.834208375640951090e+02,2.063525718570433582e+02,2.617762135368641907e+02
5.690000000000000000e+02,1.516111062507081897e+02,2.363567044128199370e+02,3.444662515259734050e+02,2.618617945399859082e+02,2.360076757956667848e+02,2.372919819937099533e+02,2.291382183497748599e+02,2.258595744737933444e+02,2.886812245956569996e+02,3.290112799040467735e+02,5.620729433321906754e+01,2.747145936742132903e+02,1.768468597065657661e+02,2.051347641211636130e+02,2.631461005659343755e+02
5.700000000000000000e+02,1.526222228945328254e+02,2.357652129603285971e+02,3.472787368973264392e+02,2.627662195408470893e+02,2.373191967822460811e+02,2.386070656187557688e+02,2.312946539901984409e+02,2.279702424342327163e+02,2.889985416132936393e+02,3.304680509141599600e+02,5.531115725649870996e+01,2.796291507203204674e+02,1.734286105515573979e+02,2.089302137040496348e+02,2.640540882635849584e+02
5.710000000000000000e+02,1.561792355517743260e+02,2.396236532442478051e+02,3.481873794765974708e+02,2.624498251150810688e+02,2.370440937601380540e+02,2.383434899980894954e+02,2.348215890421707854e+02,2.314150913690841946e+02,2.888958161384624077e+02,3.345752306768507651e+02,5.380413079982429281e+01,2.850766048120357254e+02,1.750867190566773672e+02,2.146441636165610305e+02,2.637492211055863436e+02
5.720000000000000000e+02,1.617038614472080553e+02,2.461291832468254484e+02,3.433950995252727125e+02,2.610572660394057039e+02,2.367326527630702344e+02,2.380447547483214521e+02,2.398015358570607418e+02,2.363279089212295503e+02,2.880758244131218930e+02,3.402668183692346702e+02,5.453080869597728508e+01,2.895933049266923831e+02,1.820195222958642773e+02,2.200482108308872000e+02,2.623693679759402926e+02
5.730000000000000000e+02,1.641544032863688471e+02,2.527428700963941424e+02,3.381253825999399965e+02,2.589292114914072727e+02,2.348339995218008198e+02,2.361674917457574736e+02,2.421238914815307908e+02,2.386118642422877940e+02,2.870995871469119720e+02,3.461481609428505521e+02,5.462491733260414151e+01,2.913835714096705942e+02,1.888303828610347352e+02,2.223249060249914351e+02,2.602627036876860416e+02
5.740000000000000000e+02,1.655546171483265994e+02,2.578286267136506922e+02,3.321904332175816421e+02,2.570299094219547555e+02,2.332883972619137580e+02,2.346435727754002301e+02,2.433450766169881092e+02,2.398232707886252797e+02,2.859813957022258251e+02,3.505524512444648622e+02,5.505180639339054238e+01,2.916674282982529007e+02,1.947609265190419592e+02,2.229806818532099726e+02,2.583850847698864754e+02
5.750000000000000000e+02,1.643266150845924187e+02,2.588335654227633427e+02,3.301097015060547619e+02,2.557724453133809277e+02,2.322407539764183468e+02,2.336133162736490760e+02,2.427216088149057498e+02,2.392008866159757758e+02,2.852091334269787808e+02,3.521020633773682107e+02,5.375686358881731053e+01,2.926923780130558157e+02,1.939230855166464664e+02,2.235798671337248038e+02,2.571450074685153027e+02
5.760000000000000000e+02,1.648980478960518212e+02,2.561460199990547153e+02,3.294248582707007813e+02,2.558919148538280979e+02,2.329070170660638439e+02,2.342767120233656328e+02,2.431959286012718451e+02,2.396721193094995215e+02,2.849751543141303500e+02,3.502502630993002981e+02,5.364769495677468569e+01,2.937008740616659566e+02,1.912205956488036520e+02,2.245279845740735141e+02,2.572616099580599212e+02
5.770000000000000000e+02,1.654361874000228170e+02,2.527149901169241559e+02,3.308085874639783128e+02,2.565587649266662424e+02,2.336110996344334012e+02,2.349615576179591017e+02,2.429176066118716903e+02,2.394134734294840996e+02,2.854087235071813211e+02,3.458487839421814556e+02,5.448083022810065046e+01,2.922305874163277508e+02,1.891845281569185033e+02,2.237383358169762744e+02,2.579092229934182683e+02
5.780000000000000000e+02,1.636851156675702441e+02,2.477798016159128736e+02,3.332364768434869120e+02,2.576779945678500212e+02,2.335525063545084095e+02,2.348750530550690030e+02,2.401980978834460245e+02,2.367465309928007855e+02,2.862328772740691534e+02,3.401270852817171999e+02,5.587799909473166338e+01,2.869114649878396222e+02,1.872025047350441298e+02,2.188068837819770351e+02,2.590005411743848640e+02
5.790000000000000000e+02,1.603691158670379764e+02,2.432996140323554073e+02,3.366895170110957451e+02,2.584889725701805219e+02,2.332265305905249022e+02,2.345260941065975260e+02,2.361908839730063221e+02,2.328146562667395472e+02,2.871745157149346710e+02,3.344575944681887449e+02,5.669381768286296364e+01,2.796900281753824515e+02,1.861833725824872374e+02,2.117808965164896051e+02,2.597885360904127765e+02
5.800000000000000000e+02,1.554546518299617901e+02,2.389407061541769508e+02,3.400744623960734430e+02,2.599587723823082683e+02,2.342934512939013416e+02,2.355798044324717750e+02,2.318364267803419239e+02,2.285335214957707706e+02,2.879636449103856535e+02,3.304511018451315181e+02,5.696298235126931075e+01,2.744756108535688668e+02,1.828458148823009424e+02,2.058526325146423233e+02,2.612451254540932268e+02
5.810000000000000000e+02,1.524308754051995720e+02,2.356938957617888093e+02,3.446871192333557588e+02,2.616946736442360475e+02,2.357093708008023043e+02,2.369929561427342435e+02,2.301748403676270414e+02,2.268970423243059145e+02,2.887465389545020571e+02,3.290112799040467735e+02,5.636152557088490056e+01,2.748503227502831692e+02,1.774827273654454984e+02,2.048557885818561886e+02,2.629782587446429147e+02
5.820000000000000000e+02,1.525291690991045357e+02,2.353920296410344974e+02,3.485064148719575314e+02,2.629190357047352791e+02,2.368786167066417363e+02,2.381672702395808585e+02,2.312398233207518672e+02,2.279143228783395614e+02,2.891300289565360231e+02,3.304680509141599600e+02,5.464461239657960334e+01,2.793399461896089520e+02,1.734852094331962178e+02,2.083678733239866006e+02,2.642076892349500667e+02
5.830000000000000000e+02,1.566687015965888179e+02,2.391464217446987846e+02,3.482507691663759601e+02,2.631821562869803870e+02,2.381683802521513371e+02,2.394724065347922988e+02,2.354572398163225841e+02,2.320502942404411044e+02,2.889947411093880874e+02,3.345752306768507651e+02,5.422860804042383620e+01,2.848638839979402633e+02,1.758195699269364241e+02,2.141410327772060214e+02,2.644861821990129442e+02
5.840000000000000000e+02,1.613485854458051563e+02,2.452520286454079326e+02,3.444209243539960994e+02,2.619760922608470537e+02,2.380096723328337305e+02,2.393276597571785942e+02,2.400985324358791217e+02,2.366244519616010962e+02,2.883867395685826978e+02,3.402668183692346702e+02,5.480319232583941869e+01,2.895679256787158238e+02,1.816770335546522119e+02,2.193617001774498476e+02,2.632940795161154597e+02
5.850000000000000000e+02,1.650081532947938854e+02,2.524820519933056175e+02,3.377323378174330628e+02,2.592523601906061117e+02,2.355097122650570043e+02,2.368390746378284746e+02,2.429680237187262151e+02,2.394566503423431811e+02,2.871690090355324401e+02,3.461481609428505521e+02,5.547382942057342348e+01,2.913405221953256046e+02,1.898866822381789348e+02,2.221516197947705678e+02,2.605817226330013341e+02
5.860000000000000000e+02,1.657121257553580449e+02,2.581641589439042832e+02,3.324993286299134638e+02,2.570025341307696749e+02,2.329861418337680448e+02,2.343389433682509093e+02,2.432289265683995438e+02,2.397068010437246812e+02,2.859472685089791639e+02,3.505524512444648622e+02,5.481183138622122897e+01,2.916315771310107152e+02,1.951604050398093477e+02,2.231458125708663260e+02,2.583553357539040576e+02
5.870000000000000000e+02,1.656320190235188079e+02,2.590638191531592156e+02,3.299835154011574332e+02,2.563413060664811383e+02,2.331819327209893231e+02,2.345535140487560000e+02,2.436639823955205486e+02,2.401435992847563341e+02,2.853073944493015119e+02,3.521020633773682107e+02,5.431380131191399130e+01,2.925872477430959862e+02,1.955610814880678845e+02,2.236588021758502407e+02,2.577128873746177646e+02
