# Time (month),FLNS (W/m2),FLUT (W/m2),SOLIN (W/m2),FLNT (W/m2),FSNTC (W/m2),FSDSC (W/m2),FSNSC (W/m2),FLUTC (W/m2),FSDS (W/m2),FSNTOA (W/m2),TS (K),FLDS (W/m2),FSNT (W/m2),FSNS (W/m2),FLNTC (W/m2)
3.680000000000000000e+02,5.661954067879229768e+01,2.412729230296502578e+02,3.365665217557847768e+02,2.399628274474113994e+02,2.858037659042067276e+02,2.443499628085105542e+02,2.178958257655457658e+02,2.634064155267784031e+02,1.846032107698533764e+02,2.397797352830806403e+02,2.879174274942967031e+02,3.401841749479897885e+02,2.363443965178875601e+02,1.634605248282856849e+02,2.620963198598865347e+02
3.690000000000000000e+02,5.700708956839932284e+01,2.386091693987963822e+02,3.423565764034953531e+02,2.372963042404495866e+02,2.875232715774596954e+02,2.514891387707512251e+02,2.205320531755885156e+02,2.608190008352844416e+02,1.918419544937360968e+02,2.419040800251514156e+02,2.867972890229744962e+02,3.340856378164107241e+02,2.384323805542925356e+02,1.661157899131058571e+02,2.595061357272704186e+02
3.700000000000000000e+02,5.565754661406731429e+01,2.370277710021600228e+02,3.477552318303930861e+02,2.356855725811467721e+02,2.887364422035199709e+02,2.568277262985894822e+02,2.215938328548661218e+02,2.592185897977972786e+02,1.960214987027526377e+02,2.425219051534976984e+02,2.857720558433156839e+02,3.304298932263806137e+02,2.390283433529097579e+02,1.662685911177534592e+02,2.578763913292394818e+02
3.710000000000000000e+02,5.508708526889612500e+01,2.358717352854805540e+02,3.511677614972420542e+02,2.345039176171315205e+02,2.912479848307297630e+02,2.595964369046654383e+02,2.234802586505708177e+02,2.580266704174597407e+02,1.974956192044681131e+02,2.439438513501635839e+02,2.851716284592942543e+02,3.280074896015693184e+02,2.404324119292255943e+02,1.669562840467503690e+02,2.566588528445773250e+02
3.720000000000000000e+02,5.554470404154923813e+01,2.360561915797581491e+02,3.515032055601481034e+02,2.346800191250734713e+02,2.940739651907740608e+02,2.588777295529430944e+02,2.259104616211515406e+02,2.578425060758341374e+02,1.977986966782266904e+02,2.473162657822935842e+02,2.848130066717450291e+02,3.265894461634077288e+02,2.437809869968834846e+02,1.701882316410585929e+02,2.564663335685741004e+02
3.730000000000000000e+02,5.495522445463871719e+01,2.365622109420835386e+02,3.487915157855871371e+02,2.352014018616467013e+02,2.938648929305387583e+02,2.555875130989891204e+02,2.255440068191988132e+02,2.584902528526437777e+02,1.934132403876068906e+02,2.460106347699155833e+02,2.853202315672230611e+02,3.297095701019609351e+02,2.424760065076220883e+02,1.686489794667145361e+02,2.571294437679120506e+02
3.740000000000000000e+02,5.597055382354552933e+01,2.364090982572209896e+02,3.438926921644825256e+02,2.350741504567920970e+02,2.895665185208191019e+02,2.521269337188027748e+02,2.217356688747437943e+02,2.592256100531758989e+02,1.933536373901392835e+02,2.448798715540899025e+02,2.860741044418339811e+02,3.323680339957107321e+02,2.413900310278437757e+02,1.685185948082282437e+02,2.578906622205086592e+02
3.750000000000000000e+02,5.761351148337990935e+01,2.366249070934372867e+02,3.380461108871218130e+02,2.353124306089408435e+02,2.821027591329523716e+02,2.475070969341367970e+02,2.148135181563856690e+02,2.604802366987784694e+02,1.923759410340205136e+02,2.404709746232493615e+02,2.869749657496365671e+02,3.350543198772096503e+02,2.370582056644626903e+02,1.652208522355088292e+02,2.591677602815542514e+02
3.760000000000000000e+02,5.759713864145543738e+01,2.375976691201731228e+02,3.329646889944767167e+02,2.362975409182681972e+02,2.763810794817633791e+02,2.427292735064895624e+02,2.087224034923088709e+02,2.619799362143399435e+02,1.880669492498357727e+02,2.351038972344739477e+02,2.879333565333437264e+02,3.394383569188415208e+02,2.317748576126479065e+02,1.596733358422203537e+02,2.606798078466896982e+02
3.770000000000000000e+02,5.657745361511602766e+01,2.404467212497486628e+02,3.298736233107106273e+02,2.391538903924110855e+02,2.755168300198173483e+02,2.378966185463449392e+02,2.066829840165511314e+02,2.640922526780593103e+02,1.816952872636271366e+02,2.327802465260240297e+02,2.886325896237265169e+02,3.441935761392431345e+02,2.294929246558671423e+02,1.560971284284389640e+02,2.627994217907215670e+02
3.780000000000000000e+02,5.642605295655780395e+01,2.426384394054949496e+02,3.294832371646313618e+02,2.413416873543739314e+02,2.784184759412054859e+02,2.360993261091896613e+02,2.089202275961930582e+02,2.651850411789216082e+02,1.783426777784194712e+02,2.340737270386993600e+02,2.889726425591758812e+02,3.461759441012618481e+02,2.307594070021974346e+02,1.566679978482698630e+02,2.638882893850019968e+02
3.790000000000000000e+02,5.587285474632128057e+01,2.418423787060700079e+02,3.319162397577518959e+02,2.405391881909301901e+02,2.822129881687678790e+02,2.384276663110597667e+02,2.130815503763596439e+02,2.645584338426058935e+02,1.794741669320264350e+02,2.366890157356376960e+02,2.887809124153430957e+02,3.455152770899632060e+02,2.333102066878175265e+02,1.595628574762974665e+02,2.632552433447845601e+02
3.800000000000000000e+02,5.659403523645841716e+01,2.407396480275412216e+02,3.365665217557847768e+02,2.394295890437470860e+02,2.856112120026256775e+02,2.441404541392865042e+02,2.176000711681722350e+02,2.630938381637748193e+02,1.848357341318773877e+02,2.399037838610996971e+02,2.879717202250806167e+02,3.406526127096103096e+02,2.364684681391926802e+02,1.636077362799212551e+02,2.617837792493581333e+02
3.810000000000000000e+02,5.683992953394916015e+01,2.389227856103748309e+02,3.423565764034953531e+02,2.376004856953007618e+02,2.875772892683518194e+02,2.511500404104032782e+02,2.203674926392726832e+02,2.609369103718984775e+02,1.918436089424708086e+02,2.422907946625720115e+02,2.868559728197153049e+02,3.346100424904896613e+02,2.388186221042731461e+02,1.662986813620855457e+02,2.596146104899932539e+02
3.820000000000000000e+02,5.571282316662637868e+01,2.359105763241761338e+02,3.477552318303930861e+02,2.345705656347514036e+02,2.889123184043834272e+02,2.568412038024658273e+02,2.216371729697147543e+02,2.587067741380863026e+02,1.958574668352900403e+02,2.425775970636599368e+02,2.858072328697089688e+02,3.305059564566174117e+02,2.390841226456197717e+02,1.662652353505488634e+02,2.573667634775636088e+02
3.830000000000000000e+02,5.527533885658196766e+01,2.356463295052031981e+02,3.511677614972420542e+02,2.342802454996736117e+02,2.912258850303689997e+02,2.596069361185101343e+02,2.234024252551296001e+02,2.579089951672023062e+02,1.977532597291752552e+02,2.440877486700188683e+02,2.850361350082805529e+02,3.275523239984222528e+02,2.405760301941068064e+02,1.671466805537695848e+02,2.565429112440017434e+02
3.840000000000000000e+02,5.514622396817296845e+01,2.358439957067280091e+02,3.515032055601481034e+02,2.344662129136245596e+02,2.945361249990876900e+02,2.588943249103278390e+02,2.261866564510919488e+02,2.575920721062276471e+02,1.971516046970800176e+02,2.472465699024070034e+02,2.848235600094291726e+02,3.270635074286989834e+02,2.437111162861202729e+02,1.698142951618843028e+02,2.562142893429451078e+02
3.850000000000000000e+02,5.582099109044385443e+01,2.359336731377435967e+02,3.487915157855871371e+02,2.345678461551050020e+02,2.940766017053626342e+02,2.561015421189990207e+02,2.259324258296053927e+02,2.579833701604855491e+02,1.955282382095481637e+02,2.475186989254003720e+02,2.850968385868800965e+02,3.280161416273500663e+02,2.439843452920191851e+02,1.704769913243137012e+02,2.566175431901505704e+02
3.860000000000000000e+02,5.660004555398479908e+01,2.367920937019305541e+02,3.438926921644825256e+02,2.354544121422080991e+02,2.896312704804458349e+02,2.518949113990766477e+02,2.217826545352249070e+02,2.594826372347417305e+02,1.933553379969117998e+02,2.450187502093009755e+02,2.862208121316793950e+02,3.324085799247386603e+02,2.415286784946185605e+02,1.686338633178457371e+02,2.581449556161373380e+02
3.870000000000000000e+02,5.711341318461909111e+01,2.376472463922289649e+02,3.380461108871218130e+02,2.363337485670967340e+02,2.825948564694955394e+02,2.468569445438602656e+02,2.148950718281692218e+02,2.612412579464165105e+02,1.905258105277530660e+02,2.399533259037509083e+02,2.872450392688764396e+02,3.365899935360754966e+02,2.365397603352384976e+02,1.641537873012717625e+02,2.599277601186258266e+02
3.880000000000000000e+02,5.754296142137982883e+01,2.384619317405019672e+02,3.329646889944767167e+02,2.371610565402606881e+02,2.768133054493004579e+02,2.422410544881976193e+02,2.089380092519348864e+02,2.626568718736634196e+02,1.872448344967051241e+02,2.352008912923782304e+02,2.881273877842344859e+02,3.404036242094389877e+02,2.318717312418935421e+02,1.595366204369126422e+02,2.613559966120409968e+02
3.890000000000000000e+02,5.645195650085914707e+01,2.407067515863990366e+02,3.298736233107106273e+02,2.394132683719394095e+02,2.755367958796813923e+02,2.373849686603386999e+02,2.062601577371259793e+02,2.645654252133379600e+02,1.807097770116593551e+02,2.324048927625641738e+02,2.887515102105086839e+02,3.447200132107640229e+02,2.291172179259321808e+02,1.553660333726354850e+02,2.632719419102515417e+02
3.900000000000000000e+02,5.568626631519452985e+01,2.430603006881068211e+02,3.294832371646313618e+02,2.417635236403090175e+02,2.784822708232163109e+02,2.359748748684101827e+02,2.088497461817526641e+02,2.658482189004112115e+02,1.772517161722062440e+02,2.333341522964005605e+02,2.891331401426602952e+02,3.475946799347082674e+02,2.300184604481627275e+02,1.558990877507839343e+02,2.645514419894926164e+02
3.910000000000000000e+02,5.526327486291568647e+01,2.434105930800868407e+02,3.319162397577518959e+02,2.421024037965168816e+02,2.821905441689432337e+02,2.380927232122025146e+02,2.128451244630154520e+02,2.653730819988537633e+02,1.777629476072457919e+02,2.355246992732682543e+02,2.888335274871297429e+02,3.463929548265924154e+02,2.321442153736974774e+02,1.580515197167731003e+02,2.640648926438204285e+02
3.920000000000000000e+02,5.686568328404825934e+01,2.413770838170760555e+02,3.365665217557847768e+02,2.400635509854122347e+02,2.860091930571360308e+02,2.444907130963487703e+02,2.181465729485331906e+02,2.632348045410187751e+02,1.855419462682577603e+02,2.406972249606810976e+02,2.879545623872828060e+02,3.402952932352894777e+02,2.372622223253594314e+02,1.645084970235018034e+02,2.619212718400094104e+02
3.930000000000000000e+02,5.731217303298170407e+01,2.390185817695650599e+02,3.423565764034953531e+02,2.376974971918436097e+02,2.877772137403258625e+02,2.515427650452972159e+02,2.207387801926608972e+02,2.612199331823179591e+02,1.932379125976036107e+02,2.434171730155534590e+02,2.870448021761508812e+02,3.348745928530317997e+02,2.399457480217490968e+02,1.677982683839931042e+02,2.598988484720411520e+02
3.940000000000000000e+02,5.597278999731290838e+01,2.357177677550887722e+02,3.477552318303930861e+02,2.343729800696024483e+02,2.891235877111054720e+02,2.572859485805330451e+02,2.220510290486434997e+02,2.588570458495138382e+02,1.965604907244361357e+02,2.430031619984742974e+02,2.859151560433407440e+02,3.307866376898278986e+02,2.395098024520800379e+02,1.669246516000196436e+02,2.575122581890262836e+02
3.950000000000000000e+02,5.555265503997865295e+01,2.357032902665105496e+02,3.511677614972420542e+02,2.343388066564491510e+02,2.911390330836828184e+02,2.596993964915438369e+02,2.234296861367612905e+02,2.578754051121415500e+02,1.990337781163175919e+02,2.450371808623663412e+02,2.850320316038412329e+02,3.273948193042390358e+02,2.415262539496089289e+02,1.683522917662420753e+02,2.565109215071262838e+02
3.960000000000000000e+02,5.554531203146608220e+01,2.362902808651380724e+02,3.515032055601481034e+02,2.349119955309129466e+02,2.943176894829315415e+02,2.589056406058814446e+02,2.260618082553127692e+02,2.581880492273550658e+02,1.969671113823667667e+02,2.468007844097087968e+02,2.850581604562925122e+02,3.274496195984726796e+02,2.432642336142465069e+02,1.694570039760000952e+02,2.568097637871651386e+02
3.970000000000000000e+02,5.579451376350140634e+01,2.370329636553863963e+02,3.487915157855871371e+02,2.356701331615956576e+02,2.943645658185079128e+02,2.560182273513465248e+02,2.262235414838026486e+02,2.591257419460886240e+02,1.955031698260324049e+02,2.477947541786460022e+02,2.854798819577911786e+02,3.296521680062626274e+02,2.442611203500650845e+02,1.707936721318121442e+02,2.577629116182359894e+02
3.980000000000000000e+02,5.566086155586440043e+01,2.371528642148616655e+02,3.438926921644825256e+02,2.358135148832736547e+02,2.901160783070864682e+02,2.520850186678704290e+02,2.223222706697675335e+02,2.598200011866312593e+02,1.923504053694107370e+02,2.445029573521073871e+02,2.862947547012208247e+02,3.336089839532548353e+02,2.410122869040850162e+02,1.680620810082297112e+02,2.584806519582992337e+02
3.990000000000000000e+02,5.711275598130576014e+01,2.371854352905455414e+02,3.380461108871218130e+02,2.358725657486851048e+02,2.826182113033871701e+02,2.468635434735135732e+02,2.148914994201085449e+02,2.611312631754536824e+02,1.906070841937341243e+02,2.400236975355198012e+02,2.872432845654505513e+02,3.366071662504677420e+02,2.366103325651576483e+02,1.642456069367361238e+02,2.598183935818152577e+02
4.000000000000000000e+02,5.785816478241379457e+01,2.383489085401765806e+02,3.329646889944767167e+02,2.370488489823587201e+02,2.770118732110200881e+02,2.424451256056890145e+02,2.092023149052907911e+02,2.627082920313617365e+02,1.879219630758302912e+02,2.358190067151036544e+02,2.882453552833372896e+02,3.405263150565177170e+02,2.324902079267115766e+02,1.602676190709566413e+02,2.614082323974207043e+02
4.010000000000000000e+02,5.637722711800562081e+01,2.408163384573898611e+02,3.298736233107106273e+02,2.395221259142912800e+02,2.760441789371961363e+02,2.379415170079524842e+02,2.072007595606712016e+02,2.646053066256054080e+02,1.812247970126730934e+02,2.327752207866962806e+02,2.888465475083703495e+02,3.453303440367591293e+02,2.294877112238862367e+02,1.561044452018641664e+02,2.633110940623174656e+02
4.020000000000000000e+02,5.565538892298569351e+01,2.423532770223384318e+02,3.294832371646313618e+02,2.410571607539064019e+02,2.791212782908803547e+02,2.362205203637500119e+02,2.096862940327822287e+02,2.654852676047103159e+02,1.774539700507850455e+02,2.338452838501789586e+02,2.891501906914141955e+02,3.475561014518153797e+02,2.305303757260425073e+02,1.565504424124213472e+02,2.641891514315385052e+02
4.030000000000000000e+02,5.542622659391138740e+01,2.423090796696256746e+02,3.319162397577518959e+02,2.410040435632365643e+02,2.827124316077013191e+02,2.387715135155396808e+02,2.137307875106983772e+02,2.647710067450472593e+02,1.791714294573971813e+02,2.366770122479802012e+02,2.888438852470410438e+02,3.463182847550219776e+02,2.332977197240317651e+02,1.596442227494131316e+02,2.634659707045668711e+02
4.040000000000000000e+02,5.614723191742789510e+01,2.402786212879713617e+02,3.365665217557847768e+02,2.389690160103584446e+02,2.861700113693377716e+02,2.442737978715016425e+02,2.180769475763309231e+02,2.631290850223090274e+02,1.846930437735683483e+02,2.402582240261211837e+02,2.881594065574897741e+02,3.417226384771175844e+02,2.368231517037964693e+02,1.639091571859171950e+02,2.618194798044996787e+02
4.050000000000000000e+02,5.628017182262292550e+01,2.388988909556655074e+02,3.423565764034953531e+02,2.375846373456682556e+02,2.877841767444816128e+02,2.512510723009555704e+02,2.205572459501283902e+02,2.612512946388403634e+02,1.909890826975905895e+02,2.416962824179202300e+02,2.870258357657187958e+02,3.358797212164176926e+02,2.382238127859905319e+02,1.657124016695604496e+02,2.599370410436928864e+02
4.060000000000000000e+02,5.571865174009999322e+01,2.366163504043099977e+02,3.477552318303930861e+02,2.352778354960454408e+02,2.893576089616960871e+02,2.569306006060840559e+02,2.220390486548057538e+02,2.591148499913850287e+02,1.971185970244488317e+02,2.438799857008316110e+02,2.859402945245185492e+02,3.311241431713526140e+02,2.403875530137395060e+02,1.676106699830784521e+02,2.577763348420750731e+02
4.070000000000000000e+02,5.494198044028353678e+01,2.353426809271725517e+02,3.511677614972420542e+02,2.339764910442032146e+02,2.917237199735727700e+02,2.593964254472389825e+02,2.237882089395806133e+02,2.579613893828415598e+02,1.977195470553971006e+02,2.447510214204194767e+02,2.852166288207232014e+02,3.286067228810618985e+02,2.412404948043756576e+02,1.677671841840973741e+02,2.565951994447758011e+02
4.080000000000000000e+02,5.507361054582973736e+01,2.367014814081605039e+02,3.515032055601481034e+02,2.353261890799582829e+02,2.946218536483723369e+02,2.586658026177246370e+02,2.261600438296503341e+02,2.581580806143304017e+02,1.974943904670967640e+02,2.477534105270246130e+02,2.849041382794799233e+02,3.276422310695973010e+02,2.442176898360328039e+02,1.702796312076493166e+02,2.567827883500156645e+02
