# Time (month),SOLIN (W/m2),TS (K),FSNSC (W/m2),FLUT (W/m2),FSNS (W/m2),FLNS (W/m2),FLNTC (W/m2),FSNTC (W/m2),FLNT (W/m2),FLUTC (W/m2),FSNT (W/m2)
2.044000000000000000e+03,3.329646889944767167e+02,2.931716414745866928e+02,2.077507476133401099e+02,2.420205584784575876e+02,1.613548644807909795e+02,5.044583754737553960e+01,2.618589512792111123e+02,2.806288558076274171e+02,2.406083293391249640e+02,2.632711803189942543e+02,2.379118190515254696e+02
2.045000000000000000e+03,3.298736233107106273e+02,2.939926298438084018e+02,2.076118531310315802e+02,2.436669477206991701e+02,1.597354184442716871e+02,5.044957471459078135e+01,2.637162267465934633e+02,2.811616398088355027e+02,2.422621517544281176e+02,2.651210226597048631e+02,2.369226566367853479e+02
2.046000000000000000e+03,3.294832371646313618e+02,2.943852471872639853e+02,2.074839286053171463e+02,2.457885605421320747e+02,1.595363878799605288e+02,4.913085897096715371e+01,2.651343030018770719e+02,2.825261623210070070e+02,2.443807505389206369e+02,2.665421129638592106e+02,2.380659279497040473e+02
2.047000000000000000e+03,3.319162397577518959e+02,2.943128319102580122e+02,2.103128038132179540e+02,2.465760176292548920e+02,1.608252916683907756e+02,4.861445419738348761e+01,2.653848688330180039e+02,2.851636776885838458e+02,2.451583395450085163e+02,2.668025469984378333e+02,2.393135873505560198e+02
2.048000000000000000e+03,3.365665217557847768e+02,2.934395509536743702e+02,2.150479934876868242e+02,2.440800992891946350e+02,1.651385062014219614e+02,4.918167643183934956e+01,2.630422972573916809e+02,2.889628743056074427e+02,2.426529187988239187e+02,2.644694777265881953e+02,2.428132512520527371e+02
2.049000000000000000e+03,3.423565764034953531e+02,2.924122198798127670e+02,2.181962842886092346e+02,2.424292020127226408e+02,1.670815689310049663e+02,4.917198016139360561e+01,2.610460710471890593e+02,2.916021119843419456e+02,2.409885574175330873e+02,2.624867155795606664e+02,2.447482642206319952e+02
2.050000000000000000e+03,3.477552318303930861e+02,2.913701952452757951e+02,2.213431750319546438e+02,2.393326370634175078e+02,1.682133511465449374e+02,4.908227625702387797e+01,2.586821473637966733e+02,2.942218039675562409e+02,2.378673449232503287e+02,2.601474394585908954e+02,2.457044287536577656e+02
2.051000000000000000e+03,3.511677614972420542e+02,2.906023075352817386e+02,2.234987282118010796e+02,2.396488698527358565e+02,1.688733012902818018e+02,4.868686023387597572e+01,2.585979271266021442e+02,2.968807311055564924e+02,2.381691799582766862e+02,2.600776169786290097e+02,2.469690144042081386e+02
2.052000000000000000e+03,3.515032055601481034e+02,2.904282037585953162e+02,2.240009802221375992e+02,2.405181214022144331e+02,1.700334986139760929e+02,4.894768790183672280e+01,2.585707880825289067e+02,2.982090010540855474e+02,2.390233243193451074e+02,2.600655851283021889e+02,2.488177713317584221e+02
2.053000000000000000e+03,3.487915157855871371e+02,2.906690215351105167e+02,2.230035073335846789e+02,2.416757688424828814e+02,1.703647862589264435e+02,4.974324476222232505e+01,2.594904601384271245e+02,2.969889752203548028e+02,2.401967086103196038e+02,2.609695203643313448e+02,2.487437655237931722e+02
2.054000000000000000e+03,3.438926921644825256e+02,2.914628247388283171e+02,2.193615841321865503e+02,2.414166912632285005e+02,1.702682778493666831e+02,5.057710232180967580e+01,2.599198092005398166e+02,2.927760283974882896e+02,2.399613734293408811e+02,2.613751269989950288e+02,2.476616228503466743e+02
2.055000000000000000e+03,3.380461108871218130e+02,2.922846518953139707e+02,2.124435390686369374e+02,2.416088286497851811e+02,1.653787731798824723e+02,5.073396285583191911e+01,2.608736678064513512e+02,2.856078246899515420e+02,2.401775927329905187e+02,2.623049035606342727e+02,2.423033855004313466e+02
2.056000000000000000e+03,3.329646889944767167e+02,2.931889791890963579e+02,2.078008445214071003e+02,2.416864737891732204e+02,1.613069996208472219e+02,5.076107032868001312e+01,2.619018057202072782e+02,2.807911744441905171e+02,2.402737870213447309e+02,2.633144925669768668e+02,2.379649611735283656e+02
2.057000000000000000e+03,3.298736233107106273e+02,2.940621078634920309e+02,2.074277503119678556e+02,2.436516620454900419e+02,1.608890212140634901e+02,5.053096124398071254e+01,2.637750774572147634e+02,2.810985621900136948e+02,2.422483359530611153e+02,2.651784035200974472e+02,2.380412835934862699e+02
2.058000000000000000e+03,3.294832371646313618e+02,2.944494147940692415e+02,2.068907928189435381e+02,2.459001894627744775e+02,1.582798182951426895e+02,4.903437087724667975e+01,2.654480372940370216e+02,2.821539833313034933e+02,2.444925940225352292e+02,2.668556327554504719e+02,2.371284084442913809e+02
2.059000000000000000e+03,3.319162397577518959e+02,2.942410536070519242e+02,2.097629031996878552e+02,2.463358914752190287e+02,1.595870506009617316e+02,4.864627300372801955e+01,2.652437316216824570e+02,2.848635517768213390e+02,2.449212149502858722e+02,2.666584082310561143e+02,2.383700600485777557e+02
2.060000000000000000e+03,3.365665217557847768e+02,2.934269027679472970e+02,2.146498760766126281e+02,2.446167391265240099e+02,1.648505428768667400e+02,4.925780731560826808e+01,2.633433939452137906e+02,2.887317958771369604e+02,2.431905001293618795e+02,2.647696329134591906e+02,2.426964689302649276e+02
2.061000000000000000e+03,3.423565764034953531e+02,2.923036708220236051e+02,2.185472285067284020e+02,2.414624223302090229e+02,1.669591846674248359e+02,4.894110298714983998e+01,2.605287758706190857e+02,2.917877285335857778e+02,2.400209300542747144e+02,2.619702680962863042e+02,2.444266782256452757e+02
2.062000000000000000e+03,3.477552318303930861e+02,2.914948670851075008e+02,2.218025664153933860e+02,2.400818118229799154e+02,1.695281854828928090e+02,4.970374967614663575e+01,2.594019990766254296e+02,2.946389538310868375e+02,2.386215888400228380e+02,2.608622221137894712e+02,2.469218268730335808e+02
2.063000000000000000e+03,3.511677614972420542e+02,2.908097480378237378e+02,2.239145291079843787e+02,2.400517330512751357e+02,1.691322878145608115e+02,4.853646364201719621e+01,2.587999919050288895e+02,2.976214798206029855e+02,2.385667176269328991e+02,2.602850072048171342e+02,2.476183630805639950e+02
2.064000000000000000e+03,3.515032055601481034e+02,2.906470708554733164e+02,2.244778720143457349e+02,2.412990573618992869e+02,1.692155592215823390e+02,4.859695528864163094e+01,2.591889956559029997e+02,2.987407944321303148e+02,2.398040555610366482e+02,2.606839974733871941e+02,2.482514190953198181e+02
2.065000000000000000e+03,3.487915157855871371e+02,2.907587364948411164e+02,2.230773190380155597e+02,2.420169222066556642e+02,1.710918431351120148e+02,4.985543300105402409e+01,2.596832750514671488e+02,2.971063381739114675e+02,2.405322887296730983e+02,2.611679085560620024e+02,2.494472295552270680e+02
2.066000000000000000e+03,3.438926921644825256e+02,2.914655251821297952e+02,2.193738799914366382e+02,2.406739929933392546e+02,1.694713438019475120e+02,4.999182929094537542e+01,2.597823022156478032e+02,2.929993144395660352e+02,2.392184716747423465e+02,2.612378235639683908e+02,2.470472878554790555e+02
2.067000000000000000e+03,3.380461108871218130e+02,2.923026173652255579e+02,2.126766702126629127e+02,2.412218823572597159e+02,1.656788116282712622e+02,5.085193076842969617e+01,2.605925839704316900e+02,2.858255715133199715e+02,2.397929203170062635e+02,2.620215459696137827e+02,2.425871990675139784e+02
2.068000000000000000e+03,3.329646889944767167e+02,2.933463145943746895e+02,2.075324145937739786e+02,2.417355520367432291e+02,1.610373216923654240e+02,5.076265372097614659e+01,2.622111685176183755e+02,2.805302264063023472e+02,2.403250982268790779e+02,2.636216221825927732e+02,2.376046970273403360e+02
2.069000000000000000e+03,3.298736233107106273e+02,2.942474174598723948e+02,2.062494033487386389e+02,2.447924825591601632e+02,1.590768661567502988e+02,5.013924494317448932e+01,2.646529746243175509e+02,2.802241683847756804e+02,2.433869871780824781e+02,2.660584701280198487e+02,2.366219990917115297e+02
2.070000000000000000e+03,3.294832371646313618e+02,2.946002337726110341e+02,2.066657368581860794e+02,2.474209604748881759e+02,1.575858388916967670e+02,4.899212410229510084e+01,2.663382107688593692e+02,2.818536105442275357e+02,2.460110513779082453e+02,2.677481197463062585e+02,2.364045173400252793e+02
2.071000000000000000e+03,3.319162397577518959e+02,2.944606698485017660e+02,2.097759885956881476e+02,2.478360059635824655e+02,1.599168147284630663e+02,4.911255971355121375e+01,2.664053093796243274e+02,2.847280021693047161e+02,2.464163518438942049e+02,2.678249634185235664e+02,2.384729242213240639e+02
2.072000000000000000e+03,3.365665217557847768e+02,2.935819192804585214e+02,2.144922632417757029e+02,2.461750711165732923e+02,1.646810079631220844e+02,4.961571209237767022e+01,2.641664197821145876e+02,2.886460364218538643e+02,2.447473915257109240e+02,2.655940994052343171e+02,2.426336851567576218e+02
2.073000000000000000e+03,3.423565764034953531e+02,2.925177405474565262e+02,2.189092427118739295e+02,2.428472719944884659e+02,1.683105904692885986e+02,4.905768323939260966e+01,2.614795843514676221e+02,2.918943181921491714e+02,2.414091622129045902e+02,2.629176941593163974e+02,2.453796246228163511e+02
2.074000000000000000e+03,3.477552318303930861e+02,2.915539896463005789e+02,2.212740640899930042e+02,2.398562496917016063e+02,1.680191249617857352e+02,4.799978750130037497e+01,2.592315553504756735e+02,2.943825937276678815e+02,2.383953146642103036e+02,2.606924903615053495e+02,2.456640135002541854e+02
2.075000000000000000e+03,3.511677614972420542e+02,2.907748349373335941e+02,2.233767567842924677e+02,2.392111337232077517e+02,1.684339482714914880e+02,4.749758102085980482e+01,2.582225675653841108e+02,2.972295252623063675e+02,2.377279571813319308e+02,2.597057440993158934e+02,2.470277737186703177e+02
2.076000000000000000e+03,3.515032055601481034e+02,2.904584570894706417e+02,2.236094461004805964e+02,2.402532894838588220e+02,1.686414468774426325e+02,4.740971300850117132e+01,2.586793317032326627e+02,2.981839283067606630e+02,2.387608518012163756e+02,2.601717692657410907e+02,2.478049109006913966e+02
2.077000000000000000e+03,3.487915157855871371e+02,2.908815760650245466e+02,2.224266006553090449e+02,2.426836575446542383e+02,1.696773786585006860e+02,4.865905303890320965e+01,2.603195520076563980e+02,2.966182618918043090e+02,2.412271040996061515e+02,2.617761055285780571e+02,2.482279917812640804e+02
2.078000000000000000e+03,3.438926921644825256e+02,2.915171425977769104e+02,2.183845479201341675e+02,2.429835984312296659e+02,1.686656687876004241e+02,4.917138659319425642e+01,2.607524405512096450e+02,2.923753680103466763e+02,2.415338738362204083e+02,2.622021652280024568e+02,2.467197209917965495e+02
2.079000000000000000e+03,3.380461108871218130e+02,2.925280599605945895e+02,2.117909280750624816e+02,2.421665334608752858e+02,1.641771430648329329e+02,4.925767859129162218e+01,2.614921245940487893e+02,2.856143114682361102e+02,2.407344164987374597e+02,2.629242415042778021e+02,2.417250711393987501e+02
2.080000000000000000e+03,3.329646889944767167e+02,2.934278795533829225e+02,2.078014757146031002e+02,2.433172346874324887e+02,1.613766143534093942e+02,5.048880800628094789e+01,2.628889438071973359e+02,2.806999703223216329e+02,2.419003286750264010e+02,2.643058497602278862e+02,2.378868117977042402e+02
2.081000000000000000e+03,3.298736233107106273e+02,2.941961651245460416e+02,2.070330693728978702e+02,2.444161721815203521e+02,1.595530686735113477e+02,4.970063990745314442e+01,2.643467984654587326e+02,2.809555387068890582e+02,2.430080721210663626e+02,2.657548986007589065e+02,2.370201359587091190e+02
2.082000000000000000e+03,3.294832371646313618e+02,2.946023440894255714e+02,2.070377054549754519e+02,2.469597276200186116e+02,1.589037003596480986e+02,4.893263094689113757e+01,2.657512793001021691e+02,2.824417529795431392e+02,2.455495327866308628e+02,2.671614739492530362e+02,2.379216508504613330e+02
2.083000000000000000e+03,3.319162397577518959e+02,2.943273864687328114e+02,2.101509643920388157e+02,2.468170075239232801e+02,1.609092170135200206e+02,4.871723371372011968e+01,2.654547880503482133e+02,2.851888795025659533e+02,2.453962214589915050e+02,2.668755742374128204e+02,2.394664334537307298e+02
2.084000000000000000e+03,3.365665217557847768e+02,2.935953792618018383e+02,2.144795002738866003e+02,2.451552433146879366e+02,1.647141427651989432e+02,4.895009552428265209e+01,2.636578725922646527e+02,2.887781553144731106e+02,2.437297224632419841e+02,2.650833933254683075e+02,2.427414149568593587e+02
2.085000000000000000e+03,3.423565764034953531e+02,2.924955138800800682e+02,2.185415144552934521e+02,2.427189658480201899e+02,1.682137356215877730e+02,4.992269233353736269e+01,2.613152101727936270e+02,2.917544856783218847e+02,2.412785322670740413e+02,2.627556437619375060e+02,2.455729531150801677e+02
2.086000000000000000e+03,3.477552318303930861e+02,2.914821700964325828e+02,2.215091318286119986e+02,2.399003864483548227e+02,1.690481145986338447e+02,4.916184135397151067e+01,2.590099169258470511e+02,2.943774290247840213e+02,2.384425296488456070e+02,2.604677737110785642e+02,2.464084465914085342e+02
2.087000000000000000e+03,3.511677614972420542e+02,2.909061584804412064e+02,2.236311029717259657e+02,2.406651782532361779e+02,1.692058369087881147e+02,4.869135764165983460e+01,2.591671399054017115e+02,2.972949390089272015e+02,2.391860183483261721e+02,2.606462998528717776e+02,2.475793146323306075e+02
2.088000000000000000e+03,3.515032055601481034e+02,2.904633320007351358e+02,2.241898368544622997e+02,2.415015728976468381e+02,1.690166802833708743e+02,4.840636581375185443e+01,2.591640077947780583e+02,2.985925947346515272e+02,2.400101519318267833e+02,2.606554287134668471e+02,2.481359736156242093e+02
2.089000000000000000e+03,3.487915157855871371e+02,2.908060685271637453e+02,2.225629077765326826e+02,2.423565416924978990e+02,1.706459380238826498e+02,5.000947201518010843e+01,2.601015965088079724e+02,2.967396488163201411e+02,2.408784183800339918e+02,2.615797199248291918e+02,2.491357559943758986e+02
2.090000000000000000e+03,3.438926921644825256e+02,2.915003794905841232e+02,2.189559167408606015e+02,2.417419751466867126e+02,1.692124906725015023e+02,5.029627569151418243e+01,2.601757037402384185e+02,2.925887773736546364e+02,2.402835969097770885e+02,2.616340820808908916e+02,2.469122439448306920e+02
2.091000000000000000e+03,3.380461108871218130e+02,2.924795188456833444e+02,2.128636232282273397e+02,2.417117382103109833e+02,1.664671711399672063e+02,5.073573457338225268e+01,2.608884670480449586e+02,2.861320016621662603e+02,2.402792978628976073e+02,2.623209073336708457e+02,2.434142537518863492e+02
2.092000000000000000e+03,3.329646889944767167e+02,2.932797905967696011e+02,2.074712268027593893e+02,2.413471272472525300e+02,1.613015097920356595e+02,5.061843089571426191e+01,2.618980426104391768e+02,2.805531711729751123e+02,2.399382166905200506e+02,2.633069532625662532e+02,2.379396426061106240e+02
2.093000000000000000e+03,3.298736233107106273e+02,2.941064805912164388e+02,2.061625429211560458e+02,2.440479383744659856e+02,1.587406537254906596e+02,5.003048081534017655e+01,2.639519890831633120e+02,2.802942057808986647e+02,2.426462386538414648e+02,2.653536888908394644e+02,2.364347939510479080e+02
2.094000000000000000e+03,3.294832371646313618e+02,2.944415429233605437e+02,2.071791665147434571e+02,2.459842986417512236e+02,1.585360661036649503e+02,4.939732236990579395e+01,2.654520653611523358e+02,2.821750598344259515e+02,2.445773772607859371e+02,2.668589868200086812e+02,2.370683022315986079e+02
2.095000000000000000e+03,3.319162397577518959e+02,2.943427411795915418e+02,2.098317789681646843e+02,2.463514294764950421e+02,1.602616951609585385e+02,4.888986841860578636e+01,2.653013657713050861e+02,2.849552285875517441e+02,2.449329197782985830e+02,2.667198754565361583e+02,2.389656774123173477e+02
2.096000000000000000e+03,3.365665217557847768e+02,2.935860489769215178e+02,2.143941948201180878e+02,2.455091655641482191e+02,1.644769097343808255e+02,4.913593111501425881e+01,2.638436588089346060e+02,2.885511066644252764e+02,2.440830084930111639e+02,2.652698158776659625e+02,2.424919802530437209e+02
2.097000000000000000e+03,3.423565764034953531e+02,2.925402383885883637e+02,2.186709972608787211e+02,2.427653354333451716e+02,1.679403769692649462e+02,4.945349168492315073e+01,2.612023377950382610e+02,2.919535612152261024e+02,2.413232526977887460e+02,2.626444204891381560e+02,2.454827407135788349e+02
